 42   1.00900    0.98900    1.02900    27.750     0.14000 0.14000    0.8  0.8  SCHWALLER 72     PL 35B, 243
 43   1.00959    0.99452    1.02456    27.000     2.0000  2.0000     20.  20.  SMITH 55         PR 97, 1186
 44   1.03673    1.03552    1.03794    28.000     2.0000  2.0000     0.0  0.0  MESHCHERYAKO 56  NCS 3, 119
 45   1.03673    1.03673    1.03673    27.600     0.40000 0.40000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 46   1.09008    1.09008    1.09008    29.900     0.40000 0.40000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 47   1.09300    1.07300    1.11300    30.950     0.15000 0.15000    0.8  0.8  SCHWALLER 72     PL 35B, 243
 48   1.09337    1.09074    1.09601    31.250     0.34000 0.34000    0.0  0.0  SCHWALLER 79     NP A316, 317
 49   1.10783    1.10521    1.11045    31.950     0.36000 0.36000    0.0  0.0  SCHWALLER 79     NP A316, 317
 50   1.10800    1.08800    1.12800    31.650     0.19000 0.19000    0.8  0.8  SCHWALLER 72     PL 35B, 243
 51   1.11100    1.10000    1.12200    32.900     0.50000 0.50000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 52   1.11100    1.10878    1.11322    34.029     0.17000 0.17000    0.3  0.3  BUGG 66          PR 146, 980
 53   1.12700    1.12700    1.12700    30.000     7.0000  7.0000     0.0  0.0  ELIOFF 59        PRL 3, 285
 54   1.13586    1.12194    1.14970    29.800     1.3000  1.1000     0.0  0.0  CHEN 56          PR 103, 211
 55   1.14234    1.14234    1.14234    32.100     0.50000 0.50000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 56   1.16168    1.15911    1.16425    34.800     0.39000 0.39000    0.0  0.0  SCHWALLER 79     NP A316, 317
 57   1.16200    1.14200    1.18200    34.500     0.24000 0.24000    0.8  0.8  SCHWALLER 72     PL 35B, 243
 58   1.19365    1.19365    1.19365    35.600     0.50000 0.50000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 59   1.20634    1.18760    1.22497    36.000     3.0000  3.0000     20.  20.  SMITH 55         PR 97, 1186
 60   1.21500    1.20500    1.22500    39.000     0.50000 0.50000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 61   1.21898    1.21898    1.21898    36.600     0.50000 0.50000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 62   1.23786    1.22239    1.25326    37.700     1.4000  1.0000     0.0  0.0  CHEN 56          PR 103, 211
 63   1.24413    1.24413    1.24413    38.600     0.50000 0.50000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 64   1.26909    1.26909    1.26909    39.800     0.60000 0.60000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 65   1.28140    1.28140    1.28140    41.800     1.1000  1.1000     0.0  0.0  GUZHAVIN 64B     ZETF 46, 1245
 66   1.28900    1.28642    1.29158    43.234     0.11300 0.11300    0.3  0.3  BUGG 66          PR 146, 980
 67   1.29017    1.28770    1.29264    41.000     2.0000  2.0000     0.0  0.0  MESHCHERYAKO 56  NCS 3, 119
 68   1.29388    1.29388    1.29388    41.400     0.60000 0.60000    3.0  3.0  DZHELEPOV 55     DANS 104, 380
 69   1.32300    1.31400    1.33200    43.000     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 70   1.39149    1.37360    1.40930    44.400     2.8000  2.6000     0.0  0.0  CHEN 56          PR 103, 211
 71   1.40800    1.40518    1.41082    46.487     5.2E-02 5.2E-02    0.3  0.3  BUGG 66          PR 146, 980
 72   1.42000    1.38450    1.45550    46.200     0.50000 0.45000    2.0  2.0  LONGO 62C        PR 125, 701
 73   1.42400    1.41500    1.43300    46.000     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 74   1.46329    1.43948    1.48700    47.000     2.0000  2.0000     20.  20.  SMITH 55         PR 97, 1186
 75   1.49881    1.47919    1.51836    47.800     1.6000  1.2000     0.0  0.0  CHEN 56          PR 103, 211
 76   1.52235    1.50235    1.54229    47.600     1.6000  1.2000     0.0  0.0  CHEN 56          PR 103, 211
 77   1.53100    1.52000    1.54200    47.400     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 78   1.54580    1.50494    1.58637    47.940     0.10000 0.10000    10.0 10.0 JAROS 78         PR C18, 2273
 79   1.59240    1.59240    1.59240    46.100     0.50000 0.50000    0.0  0.0  LAW 59           NP 9, 600
 80   1.60000    1.56000    1.64000    47.500     1.0200  0.61000    2.0  2.0  LONGO 62C        PR 125, 701
 81   1.60700    1.60379    1.61021    47.476     5.8E-02 5.8E-02    0.3  0.3  BUGG 66          PR 146, 980
 82   1.62800    1.62800    1.62800    49.000     5.0000  5.0000     0.0  0.0  ELIOFF 59        PRL 3, 285
 83   1.66000    1.65668    1.66332    47.553     5.8E-02 5.8E-02    0.3  0.3  BUGG 66          PR 146, 980
 84   1.68700    1.67500    1.69900    48.000     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 85   1.69604    1.69604    1.69604    47.400     3.0000  3.0000     0.0  0.0  IGO 67           NP B3, 181
 86   1.69604    1.66741    1.72455    48.000     2.0000  2.0000     20.  20.  SMITH 55         PR 97, 1186
 87   1.73000    1.68675    1.77325    46.200     0.82000 0.46000    2.0  2.0  LONGO 62C        PR 125, 701
 88   1.78000    1.77644    1.78356    47.490     4.6E-02 4.6E-02    0.3  0.3  BUGG 66          PR 146, 980
 89   1.78127    1.75693    1.80553    48.300     1.6000  1.1000     0.0  0.0  CHEN 56          PR 103, 211
 90   1.78500    1.77300    1.79700    47.000     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 91   1.85800    1.85428    1.86172    47.455     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 92   1.88600    1.87400    1.89800    47.400     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 93   1.89000    1.84275    1.93725    46.800     1.5100  0.68000    2.0  2.0  LONGO 62C        PR 125, 701
 94   1.94000    1.93612    1.94388    47.357     4.6E-02 4.6E-02    0.3  0.3  BUGG 66          PR 146, 980
 95   1.95200    1.94810    1.95590    47.409     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 96   1.99000    1.97900    2.00100    47.000     0.60000 0.60000    0.5  0.5  SHIMIZU 82B      NP A386, 571
 97   2.00455    1.97636    2.03267    47.500     1.6000  1.2000     0.0  0.0  CHEN 56          PR 103, 211
 98   2.02661    1.99803    2.05512    49.400     1.6000  1.1000     0.0  0.0  CHEN 56          PR 103, 211
 99   2.05000    1.99875    2.10125    45.300     1.1200  0.47000    2.0  2.0  LONGO 62C        PR 125, 701
 100  2.07900    2.07484    2.08316    47.224     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 101  2.21200    2.20758    2.21642    46.985     4.6E-02 4.6E-02    0.3  0.3  BUGG 66          PR 146, 980
 102  2.23968    2.20733    2.27195    47.200     2.6000  1.2000     0.0  0.0  CHEN 56          PR 103, 211
 103  2.28000    2.27544    2.28456    46.669     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 104  2.41900    2.41416    2.42384    46.130     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 105  2.45000    2.44510    2.45490    45.827     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 106  2.47000    2.40825    2.53175    45.100     0.83000 0.45000    2.0  2.0  LONGO 62C        PR 125, 701
 107  2.59200    2.58682    2.59718    45.533     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 108  2.68000    2.67464    2.68536    45.331     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 109  2.70400    2.69859    2.70941    45.174     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 110  2.78444    2.74219    2.82661    41.400     3.2000  1.4000     0.0  0.0  CHEN 56          PR 103, 211
 111  2.81900    2.81336    2.82464    45.008     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 112  2.85700    2.85129    2.86271    44.928     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 113  2.88976    2.80131    2.97796    45.540     0.10000 0.10000    10.0 10.0 JAROS 78         PR C18, 2273
 114  2.95800    2.95208    2.96392    44.651     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 115  2.97000    2.89575    3.04425    44.500     0.46000 0.42000    2.0  2.0  LONGO 62C        PR 125, 701
 116  2.99400    2.98801    2.99999    44.466     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 117  3.05400    3.04789    3.06011    44.401     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 118  3.11000    3.10378    3.11622    44.188     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 119  3.13100    3.12474    3.13726    44.156     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 120  3.14200    3.13572    3.14828    44.114     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 121  3.27000    3.27000    3.27000    47.100     0.90000 0.90000    0.0  0.0  DIDDENS 62       PRL 9, 32
 122  3.27700    3.27045    3.28355    43.610     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 123  3.30300    3.29639    3.30961    43.669     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 124  3.41160    3.35764    3.46550    41.600     4.0000  1.6000     0.0  0.0  CHEN 56          PR 103, 211
 125  3.44400    3.43711    3.45089    43.138     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 126  3.54600    3.53891    3.55309    42.978     3.7E-02 3.7E-02    0.3  0.3  BUGG 66          PR 146, 980
 127  3.58000    3.49050    3.66950    43.200     0.43000 0.43000    2.0  2.0  LONGO 62C        PR 125, 701
 128  3.67024    3.67024    3.67024    42.100     1.2000  1.2000     0.0  0.0  HART 62          PR 126, 747
 129  3.73100    3.72354    3.73846    42.680     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 130  3.90800    3.90018    3.91582    42.316     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 131  4.00000    3.96000    4.04000    43.000     1.5000  1.5000     0.0  0.0  COLETTI 67       NC A49, 479
 132  4.00000    3.90000    4.10000    41.600     0.62000 0.62000    2.0  2.0  LONGO 62C        PR 125, 701
 133  4.03700    4.02893    4.04507    42.136     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 134  4.15000    4.10000    4.20000    39.700     4.0000  4.0000     0.0  0.0  BLUE 62          PR 125, 1386
 135  4.20000    4.15800    4.24200    42.200     0.30000 0.30000    0.0  0.0  JENNI 77         NP B129, 232
 136  4.26500    4.25647    4.27353    41.765     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 137  4.50990    4.50990    4.50990    42.100     0.70000 0.70000    0.0  0.0  DIDDENS 62       PRL 9, 32
 138  4.55200    4.54290    4.56110    41.457     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 139  4.78300    4.77343    4.79257    41.377     3.7E-02 3.7E-02    0.3  0.3  BUGG 66          PR 146, 980
 140  4.96600    4.95607    4.97593    41.165     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 141  5.22100    5.21056    5.23144    41.171     3.2E-02 3.2E-02    0.3  0.3  BUGG 66          PR 146, 980
 142  5.52000    5.51000    5.53000    41.600     1.4000  1.4000     0.0  0.0  ALEXANDER 67     PR 154, 1284
 143  5.52600    5.51495    5.53705    40.878     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 144  5.82400    5.81235    5.83565    40.848     4.1E-02 4.1E-02    0.3  0.3  BUGG 66          PR 146, 980
 145  5.83020    5.83020    5.83020    41.600     0.60000 0.60000    0.0  0.0  DIDDENS 62       PRL 9, 32
 146  5.96493    5.96493    5.96493    38.300     4.2000  4.2000     0.0  0.0  PARKS 66         NC A43, 123
 147  6.00000    5.89800    6.10200    40.600     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 148  7.00000    6.93000    7.07000    40.600     0.30000 0.30000    0.0  0.0  JENNI 77         NP B129, 232
 149  7.75020    7.75020    7.75020    41.600     1.1000  1.1000     0.0  0.0  DIDDENS 62       PRL 9, 32
 150  7.83500    7.81933    7.85067    40.075     5.2E-02 5.2E-02    0.3  0.3  BUGG 66          PR 146, 980
 151  7.85000    7.83200    7.86800    40.000     0.60000 0.60000    0.0  0.0  TAYLOR 65        PL 14, 54
 152  8.00000    7.86400    8.13600    40.000     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 153  8.10000    8.00000    8.20000    40.100     0.20000 0.20000    0.0  0.0  GINESTET 69      NP B13, 283
 154  9.90020    9.39990    10.40000   39.400     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 155  10.00000   9.83000    10.17000   39.900     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 156  10.00000   9.90000    10.10000   39.600     0.30000 0.30000    0.0  0.0  JENNI 77         NP B129, 232
 157  10.00000   10.00000   10.00000   40.200     0.30000 0.30000    0.0  0.0  BELLETTINI 66    PL 19, 705
 158  10.01000   10.00000   10.02000   41.100     1.7000  1.7000     0.0  0.0  ALMEIDA 68       PR 174, 1638
 159  10.11000   10.11000   10.11000   40.000     0.30000 0.30000    0.0  0.0  BELLETTINI 65    PL 14, 164
 160  12.00000   11.79600   12.20400   39.400     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 161  12.00000   12.00000   12.00000   39.600     0.10000 0.10000    0.0  0.0  BLOBEL 73F       NP B69, 454
 162  12.40000   11.80000   13.00000   39.000     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 163  14.00000   13.76200   14.23800   39.100     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 164  15.00000   15.00000   15.00000   39.290     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 165  15.80000   15.05000   16.55000   38.700     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 166  16.00000   15.72800   16.27200   38.700     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 167  17.70000   16.80000   18.60000   39.700     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 168  18.00000   17.69400   18.30600   38.700     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 169  19.33000   19.33000   19.33000   38.900     0.30000 0.30000    0.0  0.0  BELLETTINI 65    PL 14, 164
 170  19.40000   18.40000   20.40000   39.700     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 171  19.80000   19.80000   19.80000   38.600     0.60000 0.60000    0.0  0.0  BADIER 72        PL 41B, 387
 172  20.00000   19.66000   20.34000   38.400     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 173  20.00000   20.00000   20.00000   39.060     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 174  20.00000   20.00000   20.00000   38.850     0.15000 0.15000    0.3  0.3  BUSHNIN 73C      YF 16, 1224
 175  21.40000   20.30000   22.50000   39.400     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 176  22.00000   21.62600   22.37400   38.300     0.60000 0.60000    1.0  1.0  GALBRAITH 65     PR 138, B913
 177  23.00000   23.00000   23.00000   39.390     0.42000 0.42000    0.4  0.4  CARROLL 76       PL 61B, 303
 178  23.50000   23.50000   23.50000   39.700     1.5000  1.5000     0.0  0.0  CZAPEK 62        PL 1, 226
 179  24.00000   24.00000   24.00000   38.900     0.10000 0.10000    0.0  0.0  BLOBEL 73F       NP B69, 454
 180  24.20000   22.80000   25.60000   38.700     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 181  24.50000   24.50000   24.50000   39.300     0.80000 0.80000    0.0  0.0  BREITENLOHNE 63  PL 7, 73
 182  25.00000   25.00000   25.00000   38.800     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 183  26.42000   26.42000   26.42000   38.800     0.30000 0.30000    0.0  0.0  BELLETTINI 65    PL 14, 164
 184  28.40000   27.00000   29.80000   39.900     1.5000  1.5000     0.0  0.0  ASHMORE 60       PRL 5, 576
 185  30.00000   30.00000   30.00000   38.590     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 186  30.00000   30.00000   30.00000   38.550     0.15000 0.15000    0.3  0.3  BUSHNIN 73C      YF 16, 1224
 187  32.10000   31.90000   32.30000   38.400     0.60000 0.60000    0.0  0.0  JABIOL 77        NP B127, 365
 188  35.00000   35.00000   35.00000   38.490     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 189  35.00000   35.00000   35.00000   38.460     5.0E-02 5.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 190  40.00000   40.00000   40.00000   38.500     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 191  40.00000   40.00000   40.00000   38.850     0.15000 0.15000    0.3  0.3  BUSHNIN 73C      YF 16, 1224
 192  42.50000   42.50000   42.50000   38.420     9.0E-02 9.0E-02    0.0  0.0  APOKIN 76        YF 25, 94
 193  45.00000   45.00000   45.00000   38.450     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 194  50.00000   50.00000   50.00000   38.460     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 195  50.00000   50.00000   50.00000   38.200     5.0E-02 5.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 196  50.00000   50.00000   50.00000   38.140     7.0E-02 7.0E-02    0.5  0.5  CARROLL 74       PRL 33, 928
 197  50.00000   50.00000   50.00000   38.420     0.15000 0.15000    0.3  0.3  BUSHNIN 73C      YF 16, 1224
 198  50.00000   50.00000   50.00000   37.740     1.1800  1.1800     0.0  0.0  AMMOSOV 72       PL 42B, 519
 199  52.20000   52.20000   52.20000   37.870     0.12000 0.12000    0.0  0.0  APOKIN 76        YF 25, 94
 200  55.00000   55.00000   55.00000   38.430     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 201  60.00000   60.00000   60.00000   38.440     0.12000 0.12000    0.4  0.4  DENISOV 71       PL 36B, 415
 202  65.00000   65.00000   65.00000   38.650     0.18000 0.18000    0.3  0.3  BUSHNIN 73C      YF 16, 1224
 203  69.00000   69.00000   69.00000   36.680     0.53000 0.53000    0.0  0.0  AMMOSOV 72       PL 42B, 519
 204  70.00000   70.00000   70.00000   38.280     4.0E-02 4.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 205  72.99398   72.99398   72.99398   37.600     1.1000  1.1000     0.5  0.5  BARTENEV 72      PRL 29, 1755
 206  97.99551   97.99551   97.99551   37.600     1.1000  1.1000     0.5  0.5  BARTENEV 72      PRL 29, 1755
 207  100.00000  99.00000   101.00000  38.700     1.3000  1.3000     3.0  3.0  BRENNER 82       PR D26, 1497
 208  100.00000  100.00000  100.00000  38.460     4.0E-02 4.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 209  100.00000  100.00000  100.00000  38.390     6.0E-02 6.0E-02    0.5  0.5  CARROLL 74       PRL 33, 928
 210  102.00000  102.00000  102.00000  38.900     0.80000 0.80000    0.0  0.0  BROMBERG 73      PRL 31, 1563
 211  120.00000  120.00000  120.00000  38.580     4.0E-02 4.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 212  121.99639  121.99639  121.99639  37.000     1.1000  1.1000     0.5  0.5  BARTENEV 72      PRL 29, 1755
 213  146.99700  146.99700  146.99700  37.600     1.1000  1.1000     0.5  0.5  BARTENEV 72      PRL 29, 1755
 214  147.00000  147.00000  147.00000  38.470     0.58000 0.58000    0.0  0.0  BRICK 82E        PR D25, 2794
 215  150.00000  150.00000  150.00000  38.690     4.0E-02 4.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 216  150.00000  150.00000  150.00000  38.620     6.0E-02 6.0E-02    0.5  0.5  CARROLL 74       PRL 33, 928
 217  170.00000  170.00000  170.00000  38.830     4.0E-02 4.0E-02    0.4  0.4  CARROLL 76       PL 61B, 303
 218  171.99743  171.99743  171.99743  37.400     1.1000  1.1000     0.5  0.5  BARTENEV 72      PRL 29, 1755
 219  175.00000  173.25000  176.75000  39.600     1.1000  1.1000     3.0  3.0  BRENNER 82       PR D26, 1497
 220  195.99775  195.99775  195.99775  38.500     1.2000  1.2000     0.5  0.5  BARTENEV 72      PRL 29, 1755
 221  200.00000  200.00000  200.00000  38.980     4.0E-02 4.0E-02    0.4  0.4  CARROLL 79       PL 80B, 423
 222  200.00000  200.00000  200.00000  38.900     6.0E-02 6.0E-02    0.5  0.5  CARROLL 74       PRL 33, 928
 223  205.00000  205.00000  205.00000  39.000     1.0000  1.0000     0.0  0.0  BARISH 74        PR D9, 2689
 224  240.00000  240.00000  240.00000  39.240     4.0E-02 4.0E-02    0.4  0.4  CARROLL 79       PL 80B, 423
 225  280.00000  280.00000  280.00000  39.420     4.0E-02 4.0E-02    0.4  0.4  CARROLL 79       PL 80B, 423
 226  293.35186  293.35186  293.35186  39.650     0.22000 0.22000    0.2  0.2  AMOS 85          NP B262, 689
 227  293.35186  293.35186  293.35186  39.400     0.30000 0.30000    0.0  0.0  FAVART 81        PRL 47, 1191
 228  293.35186  293.35186  293.35186  39.130     0.32000 0.32000    0.6  0.6  BAKSAY 78        NP B141, 1
 229  293.35186  293.35186  293.35186  38.800     0.25000 0.25000    0.0  0.0  AMALDI 78        NP B145, 367
 230  293.35186  293.35186  293.35186  38.900     0.70000 0.70000    0.0  0.0  AMALDI 73C       PL 43B, 231
 231  295.86181  295.86181  295.86181  38.700     0.70000 0.70000    0.0  0.0  EGGERT 75        NP B98, 93
 232  300.00000  300.00000  300.00000  39.210     0.92000 0.92000    0.0  0.0  KAFKA 79         PR D19, 76
 233  300.00000  298.50000  301.50000  40.680     0.55000 0.55000    0.0  0.0  FIRESTONE 74     PR D10, 2080
 234  303.00000  303.00000  303.00000  39.000     1.0000  1.0000     0.0  0.0  DAO 72           PRL 29, 1627
 235  310.00000  310.00000  310.00000  39.590     6.0E-02 6.0E-02    0.4  0.4  CARROLL 79       PL 80B, 423
 236  340.00000  340.00000  340.00000  39.690     7.0E-02 7.0E-02    0.4  0.4  CARROLL 79       PL 80B, 423
